id2,E_BCL-4_1,ED1_BCL-4_1,ED2_BCL-4_1,Pu1_BCL-4_1,Pu2_BCL-4_1,E_hybrid_BCL-4_1,P_E_BCL-4_1,E_BCL-4_2,ED1_BCL-4_2,ED2_BCL-4_2,Pu1_BCL-4_2,Pu2_BCL-4_2,E_hybrid_BCL-4_2,P_E_BCL-4_2,E_BCL-4_3,ED1_BCL-4_3,ED2_BCL-4_3,Pu1_BCL-4_3,Pu2_BCL-4_3,E_hybrid_BCL-4_3,P_E_BCL-4_3,E_BCL-1_1,ED1_BCL-1_1,ED2_BCL-1_1,Pu1_BCL-1_1,Pu2_BCL-1_1,E_hybrid_BCL-1_1,P_E_BCL-1_1,E_BCL-1_2,ED1_BCL-1_2,ED2_BCL-1_2,Pu1_BCL-1_2,Pu2_BCL-1_2,E_hybrid_BCL-1_2,P_E_BCL-1_2,E_BCL-1_3,ED1_BCL-1_3,ED2_BCL-1_3,Pu1_BCL-1_3,Pu2_BCL-1_3,E_hybrid_BCL-1_3,P_E_BCL-1_3,E_BCL-2_1,ED1_BCL-2_1,ED2_BCL-2_1,Pu1_BCL-2_1,Pu2_BCL-2_1,E_hybrid_BCL-2_1,P_E_BCL-2_1,E_BCL-2_2,ED1_BCL-2_2,ED2_BCL-2_2,Pu1_BCL-2_2,Pu2_BCL-2_2,E_hybrid_BCL-2_2,P_E_BCL-2_2,E_BCL-2_3,ED1_BCL-2_3,ED2_BCL-2_3,Pu1_BCL-2_3,Pu2_BCL-2_3,E_hybrid_BCL-2_3,P_E_BCL-2_3,E_BCL-5_1,ED1_BCL-5_1,ED2_BCL-5_1,Pu1_BCL-5_1,Pu2_BCL-5_1,E_hybrid_BCL-5_1,P_E_BCL-5_1,E_BCL-5_2,ED1_BCL-5_2,ED2_BCL-5_2,Pu1_BCL-5_2,Pu2_BCL-5_2,E_hybrid_BCL-5_2,P_E_BCL-5_2,E_BCL-5_3,ED1_BCL-5_3,ED2_BCL-5_3,Pu1_BCL-5_3,Pu2_BCL-5_3,E_hybrid_BCL-5_3,P_E_BCL-5_3,E_HPV_1,ED1_HPV_1,ED2_HPV_1,Pu1_HPV_1,Pu2_HPV_1,E_hybrid_HPV_1,P_E_HPV_1,E_HPV_2,ED1_HPV_2,ED2_HPV_2,Pu1_HPV_2,Pu2_HPV_2,E_hybrid_HPV_2,P_E_HPV_2,E_HPV_3,ED1_HPV_3,ED2_HPV_3,Pu1_HPV_3,Pu2_HPV_3,E_hybrid_HPV_3,P_E_HPV_3,E_BCL-3_1,ED1_BCL-3_1,ED2_BCL-3_1,Pu1_BCL-3_1,Pu2_BCL-3_1,E_hybrid_BCL-3_1,P_E_BCL-3_1,E_BCL-3_2,ED1_BCL-3_2,ED2_BCL-3_2,Pu1_BCL-3_2,Pu2_BCL-3_2,E_hybrid_BCL-3_2,P_E_BCL-3_2,E_BCL-3_3,ED1_BCL-3_3,ED2_BCL-3_3,Pu1_BCL-3_3,Pu2_BCL-3_3,E_hybrid_BCL-3_3,P_E_BCL-3_3
AC-82-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.43,3.57,6.6,0.00305054,2.23494e-05,-22.6,0.952208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-85-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.62,3.92,3.06,0.00172881,0.00697832,-19.6,0.922828,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-90-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.5,1.82,0.25,0.0521825,0.666555,-11.57,0.61659,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-116-117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.21,6.52,3.69,2.54472e-05,0.00251083,-22.42,0.566066,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-126-127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.16,5.46,5.51,0.000142094,0.000131021,-23.13,0.942608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-132-133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.59,6.48,5.32,2.71535e-05,0.000178331,-24.39,0.807139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-138-139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.81,6.69,3.09,1.93129e-05,0.00664678,-24.59,0.786966,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-152-153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.5,4.75,0.34,0.000449657,0.575992,-14.59,1.22979,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-252-253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.64,2.1,2.12,0.03313,0.0320722,-13.86,0.540717,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-277-278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.07,4.68,3.88,0.000503741,0.00184473,-17.63,5.01109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-280-281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.64,4.23,4.03,0.00104545,0.00144622,-18.9,0.647884,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-288-289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.62,4.76,3.16,0.00044242,0.00593315,-18.54,2.50648,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-296-297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.82,5.04,7.48,0.000280887,5.36005e-06,-19.34,0.423728,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-299-300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.83,5.06,3.66,0.000271918,0.00263607,-18.55,0.33902,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-303-304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.26,4.54,0.38,0.000632207,0.539797,-14.18,0.606967,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-335-336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.53,3.17,0.73,0.00583766,0.305915,-17.43,0.607017,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-348-349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.32,1.89,2.28,0.04658,0.0247391,-22.49,14727.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-372-373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.28,6.42,5.48,2.99299e-05,0.000137557,-23.18,1.45557,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-380-381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.14,5.16,4.06,0.000231192,0.00137751,-21.36,0.775843,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-418-419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.47,9.11,5.18,3.80696e-07,0.00022381,-30.76,7573.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-454-455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.89,1.87,3.64,0.0481163,0.00272302,-22.4,0.75979,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-456-457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.78,1.61,3.39,0.0733674,0.00408521,-19.78,0.527165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-466-467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.64,2.81,5.8,0.0104692,8.1845e-05,-26.25,0.807294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-492-493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.29,5.34,5.19,0.000172637,0.000220208,-21.82,0.495008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-494-495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.13,6.19,5.55,4.34686e-05,0.000122788,-21.87,0.367606,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-498-499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.87,5.58,3.58,0.000116954,0.00300144,-22.03,0.969861,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-527-528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.68,3.79,3.38,0.00213477,0.00415203,-22.85,0.632743,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-534-535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.89,5.72,5.37,9.3189e-05,0.000164435,-22.98,0.867654,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-537-538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.14,5.87,6.11,7.30577e-05,4.94935e-05,-25.12,0.892089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-547-548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.78,5.42,0.63,0.000151622,0.359804,-20.83,0.839238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-568-569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.36,2.52,4.49,0.0167597,0.000685633,-17.37,4.27714,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-608-609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.6,7.94,6.56,2.54113e-06,2.38481e-05,-26.1,2.05637,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-617-618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.48,4.87,3.15,0.000370103,0.0060302,-26.5,0.663516,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-622-623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.71,4.46,5.29,0.000719833,0.000187226,-29.46,0.649888,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-634-635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.04,3.85,3.69,0.00193674,0.00251083,-19.58,0.790876,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-645-646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.63,1.51,0.41,0.0862916,0.514151,-9.55,0.706643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-664-665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.28,8.32,3.96,1.37169e-06,0.00162017,-24.56,0.751053,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-669-670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.03,9.33,3.75,2.66412e-07,0.00227792,-25.11,0.487954,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-686-687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.09,1.53,3.68,0.0835363,0.0025519,-10.3,0.467268,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-693-694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.12,2.73,6.78,0.0119203,1.66889e-05,-22.63,0.920226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-695-696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.45,2.74,4.8,0.0117285,0.000414618,-23.99,3.45754,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-697-698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.9,2.43,6.49,0.0193948,2.67165e-05,-20.82,3.69964,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-703-704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.85,2.84,2.99,0.00997184,0.00781766,-22.68,0.96578,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-711-712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.37,3.16,1.21,0.00593315,0.140399,-20.74,0.957515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-721-722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.82,2.78,1.91,0.0109914,0.0450927,-18.51,0.584703,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-735-736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.98,4.35,12.9,0.000860486,8.127e-10,-22.23,4.76116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-737-738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.17,4.61,8.19,0.00056433,1.6938e-06,-21.97,17.1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC-770-771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.28,4.45,1.05,0.000731608,0.182016,-15.78,0.752573,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-19-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3,4.49,2.77,0.000685633,0.0111712,-18.56,0.662391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-42-43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.27,3.24,8.39,0.0052109,1.22442e-06,-30.9,0.849356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-68-69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.66,4.53,5.17,0.000642548,0.000227471,-22.36,0.733194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-75-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.69,4.64,5.88,0.000537519,7.18819e-05,-22.21,1.73942,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-78-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.15,4.94,5.11,0.000330367,0.000250729,-21.2,0.573,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-119-120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.23,6.66,5.89,2.02762e-05,7.0725e-05,-21.78,0.625637,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-123-124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.85,5.67,4.61,0.000101064,0.00056433,-19.13,0.476291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-135-136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.03,6.19,3.0,4.34686e-05,0.00769184,-23.22,0.696881,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-157-158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.06,4.62,3.98,0.000555248,0.00156844,-19.66,0.696075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-173-174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.2,3.57,1.07,0.00305054,0.176205,-16.84,0.814796,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-202-203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.94,1.5,1.04,0.0877031,0.184994,-13.48,5.54393,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-291-292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.16,2.32,4.69,0.0231844,0.000495634,-17.17,0.516021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-345-346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.46,2.98,3.67,0.00794554,0.00259364,-21.11,0.740779,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-366-367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.51,1.68,2.51,0.0654903,0.0170338,-14.7,0.342692,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-387-388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.42,2.42,3.81,0.019712,0.00206661,-14.65,0.524509,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-440-441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.04,5.94,1.22,6.52139e-05,0.13814,-22.2,0.661518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-471-472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.32,3.9,2.15,0.00178583,0.0305484,-20.37,3.88816,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-482-483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.62,6.66,1.04,2.02762e-05,0.184994,-19.32,0.444007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-503-504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.36,1.82,0.02,0.0521825,0.96807,-11.2,0.405736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-524-525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.26,3.83,3.91,0.00200062,0.00175709,-20.0,0.625739,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-557-558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.06,1.53,0.9,0.0835363,0.232172,-10.49,0.314813,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-571-572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.85,3.85,2.33,0.00193674,0.0228113,-21.03,1.98993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-603-604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.07,7.81,5.86,3.13785e-06,7.42527e-05,-25.74,799.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-612-613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.12,6.64,7.87,2.0945e-05,2.84677e-06,-27.63,0.991713,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-627-628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.35,3.4,4.64,0.00401946,0.000537519,-26.39,0.772918,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-655-656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.36,8.07,1.08,2.05789e-06,0.173369,-19.51,0.812124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-671-672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.77,2.48,0.05,0.0178835,0.922077,-10.3,0.293534,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-682-683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.27,2.47,0.66,0.018176,0.34271,-11.4,0.31041,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-691-692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.35,1.89,3.53,0.04658,0.00325508,-14.77,0.711106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
