Model,Feature Set,Kernel,C,Gamma,Degree,Coef0,Accuracy Mean,Accuracy Std,Precision Mean,Precision Std,Recall Mean,Recall Std,F1 Mean,F1 Std
"SVM (kernel=linear, C=1000, gamma=scale, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",linear,1000.0,scale,3,0.0,0.6333333333333334,0.07535922203472517,0.6520634920634921,0.10361760814437428,0.6,0.11331154474650633,0.6181286549707602,0.08306564165878222
"SVM (kernel=poly, C=100, gamma=auto, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,auto,2,1.0,0.6333333333333333,0.10886621079036347,0.6262987012987014,0.10689858025144204,0.6222222222222222,0.19372884193514103,0.6176470588235293,0.14130202750059376
"SVM (kernel=rbf, C=0.1, gamma=0.1, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",rbf,0.1,0.1,3,0.0,0.6444444444444445,0.0753592220347252,0.6805194805194804,0.10001405422125473,0.5777777777777777,0.10886621079036347,0.6166666666666666,0.08299933065325822
"SVM (kernel=rbf, C=0.01, gamma=0.1, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",rbf,0.01,0.1,3,0.0,0.6444444444444445,0.0753592220347252,0.6805194805194804,0.10001405422125473,0.5777777777777777,0.10886621079036347,0.6166666666666666,0.08299933065325822
"SVM (kernel=poly, C=10, gamma=scale, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,scale,2,1.0,0.6222222222222222,0.054433105395181716,0.6192857142857143,0.043775866988698744,0.6444444444444444,0.19116278371205836,0.6161759898467396,0.10685521066655736
"SVM (kernel=poly, C=1000, gamma=0.01, degree=4, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,0.01,4,1.0,0.6222222222222223,0.1077262190536962,0.6063492063492062,0.10306465448093922,0.6444444444444444,0.2154524381073924,0.6158730158730158,0.14449349420117535
"SVM (kernel=sigmoid, C=100, gamma=0.01, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,100.0,0.01,3,0.1,0.6333333333333334,0.10304020550550781,0.6440476190476191,0.12025577427785132,0.5999999999999999,0.16629588385661961,0.6141456582633052,0.1221461966970036
"SVM (kernel=rbf, C=10, gamma=1, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",rbf,10.0,1,3,0.0,0.6333333333333334,0.10304020550550781,0.6464069264069264,0.11890425054623179,0.6,0.16629588385661961,0.6137667698658411,0.11936620915731343
"SVM (kernel=rbf, C=100, gamma=1, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",rbf,100.0,1,3,0.0,0.6333333333333334,0.10304020550550781,0.6464069264069264,0.11890425054623179,0.6,0.16629588385661961,0.6137667698658411,0.11936620915731343
"SVM (kernel=rbf, C=1000, gamma=1, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",rbf,1000.0,1,3,0.0,0.6333333333333334,0.10304020550550781,0.6464069264069264,0.11890425054623179,0.6,0.16629588385661961,0.6137667698658411,0.11936620915731343
"SVM (kernel=poly, C=1000, gamma=0.001, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,0.001,3,1.0,0.6333333333333333,0.0753592220347252,0.6522727272727272,0.09827016227415335,0.6,0.15071844406945042,0.6134188412206989,0.09542282216925123
"SVM (kernel=sigmoid, C=0.1, gamma=0.1, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.1,0.1,3,0.0,0.6,0.12372809695177828,0.6372619047619048,0.134652066966393,0.6222222222222222,0.11331154474650633,0.6126295149638803,0.07600336758950334
"SVM (kernel=sigmoid, C=0.01, gamma=0.1, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.01,0.1,3,0.0,0.6,0.12372809695177828,0.6372619047619048,0.134652066966393,0.6222222222222222,0.11331154474650633,0.6126295149638803,0.07600336758950334
"SVM (kernel=poly, C=10, gamma=auto, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,auto,2,1.0,0.6222222222222222,0.0816496580927726,0.6285714285714284,0.08435130321007253,0.6222222222222222,0.18053418676968802,0.6124637681159419,0.10620480417954355
"SVM (kernel=poly, C=100, gamma=auto, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,auto,2,0.1,0.6222222222222222,0.08888888888888889,0.6204545454545455,0.07675106146614509,0.6222222222222222,0.18053418676968802,0.6117647058823529,0.11409001754332977
"SVM (kernel=poly, C=1000, gamma=0.1, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,0.1,3,1.0,0.6333333333333334,0.15153535218873174,0.6633333333333333,0.14391355429948602,0.6,0.20608041101101565,0.6110275689223058,0.15637491081277693
"SVM (kernel=sigmoid, C=10, gamma=10, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,10.0,10,3,0.0,0.5888888888888889,0.1474055462380178,0.6087662337662338,0.1634571787447231,0.6222222222222222,0.08888888888888888,0.6097058823529411,0.11842244480049358
"SVM (kernel=poly, C=100, gamma=10, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,10,2,0.1,0.611111111111111,0.09938079899999065,0.6095970695970696,0.10974505689145814,0.6222222222222221,0.16629588385661961,0.6079744816586922,0.1228206484906022
"SVM (kernel=poly, C=10, gamma=10, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,10,2,0.1,0.611111111111111,0.09938079899999065,0.6095970695970696,0.10974505689145814,0.6222222222222221,0.16629588385661961,0.6079744816586922,0.1228206484906022
"SVM (kernel=poly, C=1000, gamma=10, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,10,2,0.1,0.611111111111111,0.09938079899999065,0.6095970695970696,0.10974505689145814,0.6222222222222221,0.16629588385661961,0.6079744816586922,0.1228206484906022
"SVM (kernel=poly, C=1, gamma=10, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,10,2,0.1,0.611111111111111,0.09938079899999065,0.6095970695970696,0.10974505689145814,0.6222222222222221,0.16629588385661961,0.6079744816586922,0.1228206484906022
"SVM (kernel=poly, C=100, gamma=scale, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,scale,2,0.1,0.6222222222222222,0.11331154474650633,0.6121212121212121,0.09418345616921245,0.6222222222222222,0.21773242158072695,0.6072829131652661,0.14414381841730112
"SVM (kernel=poly, C=1000, gamma=auto, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,auto,3,1.0,0.6222222222222222,0.146565621758588,0.6506060606060606,0.1429185490483139,0.6,0.20608041101101565,0.6036591478696742,0.1510502508781014
"SVM (kernel=poly, C=1000, gamma=scale, degree=2, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,scale,2,0.0,0.6111111111111112,0.11653431646335018,0.6111904761904763,0.12450263864464262,0.5999999999999999,0.15071844406945042,0.6026057791537668,0.13099354792732437
"SVM (kernel=poly, C=0.01, gamma=10, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,10,2,1.0,0.611111111111111,0.0785674201318386,0.6039393939393939,0.06560868494996051,0.6222222222222221,0.19372884193514106,0.6005336871590741,0.12593962208432286
"SVM (kernel=poly, C=1, gamma=1, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,1,2,0.1,0.611111111111111,0.0785674201318386,0.6039393939393939,0.06560868494996051,0.6222222222222221,0.19372884193514106,0.6005336871590741,0.12593962208432286
"SVM (kernel=poly, C=0.1, gamma=auto, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,auto,2,1.0,0.5222222222222221,0.04444444444444447,0.5209523809523808,0.033906472526045915,0.7555555555555556,0.2154524381073924,0.6001349527665316,0.07567180811080047
"SVM (kernel=rbf, C=1000, gamma=0.001, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",rbf,1000.0,0.001,3,0.0,0.6222222222222221,0.06478835438717,0.6456060606060606,0.09590849250615179,0.5777777777777777,0.12957670877434002,0.5993837535014006,0.08018065268518387
"SVM (kernel=sigmoid, C=0.1, gamma=0.1, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.1,0.1,3,1.0,0.5888888888888889,0.12472191289246472,0.6205952380952382,0.13513745416898443,0.6222222222222221,0.16629588385661961,0.5986946778711484,0.10776092846823768
"SVM (kernel=sigmoid, C=0.01, gamma=auto, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.01,auto,3,1.0,0.5888888888888889,0.12472191289246472,0.6205952380952382,0.13513745416898443,0.6222222222222221,0.16629588385661961,0.5986946778711484,0.10776092846823768
"SVM (kernel=sigmoid, C=0.01, gamma=0.1, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.01,0.1,3,1.0,0.5888888888888889,0.12472191289246472,0.6205952380952382,0.13513745416898443,0.6222222222222221,0.16629588385661961,0.5986946778711484,0.10776092846823768
"SVM (kernel=sigmoid, C=0.1, gamma=auto, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.1,auto,3,1.0,0.5888888888888889,0.12472191289246472,0.6205952380952382,0.13513745416898443,0.6222222222222221,0.16629588385661961,0.5986946778711484,0.10776092846823768
"SVM (kernel=poly, C=1, gamma=1, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,1,2,1.0,0.6222222222222221,0.09558139185602918,0.6171717171717171,0.08058048757648134,0.5999999999999999,0.20608041101101565,0.5977777777777777,0.1388488831272294
"SVM (kernel=poly, C=100, gamma=0.1, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,0.1,2,0.1,0.6222222222222221,0.09558139185602918,0.6171717171717171,0.08058048757648134,0.5999999999999999,0.20608041101101565,0.5977777777777777,0.1388488831272294
"SVM (kernel=rbf, C=1, gamma=1, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",rbf,1.0,1,3,0.0,0.6,0.11331154474650633,0.6005772005772005,0.10700184091975462,0.6,0.16629588385661961,0.5938888888888888,0.1221767592213313
"SVM (kernel=sigmoid, C=1000, gamma=0.01, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1000.0,0.01,3,0.1,0.5777777777777778,0.11967032904743341,0.5909090909090909,0.1309532753717085,0.6,0.08888888888888888,0.5907563025210084,0.09955766870332698
"SVM (kernel=sigmoid, C=10, gamma=10, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,10.0,10,3,1.0,0.5555555555555556,0.08606629658238703,0.5424242424242424,0.06456750228079548,0.6666666666666666,0.18592445034090566,0.5884057971014492,0.11526748467847793
"SVM (kernel=sigmoid, C=0.1, gamma=scale, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.1,scale,3,0.0,0.5888888888888889,0.12472191289246472,0.631547619047619,0.13670274950913022,0.5777777777777778,0.12957670877434002,0.5863137254901961,0.08688645717159167
"SVM (kernel=sigmoid, C=0.01, gamma=auto, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.01,auto,3,0.0,0.5888888888888889,0.12472191289246472,0.631547619047619,0.13670274950913022,0.5777777777777778,0.12957670877434002,0.5863137254901961,0.08688645717159167
"SVM (kernel=sigmoid, C=0.01, gamma=0.1, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.01,0.1,3,0.1,0.5888888888888889,0.12472191289246472,0.631547619047619,0.13670274950913022,0.5777777777777778,0.12957670877434002,0.5863137254901961,0.08688645717159167
"SVM (kernel=sigmoid, C=0.1, gamma=auto, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.1,auto,3,0.0,0.5888888888888889,0.12472191289246472,0.631547619047619,0.13670274950913022,0.5777777777777778,0.12957670877434002,0.5863137254901961,0.08688645717159167
"SVM (kernel=sigmoid, C=0.01, gamma=scale, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.01,scale,3,0.0,0.5888888888888889,0.12472191289246472,0.631547619047619,0.13670274950913022,0.5777777777777778,0.12957670877434002,0.5863137254901961,0.08688645717159167
"SVM (kernel=sigmoid, C=0.1, gamma=scale, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.1,scale,3,0.1,0.5888888888888889,0.12472191289246472,0.631547619047619,0.13670274950913022,0.5777777777777778,0.12957670877434002,0.5863137254901961,0.08688645717159167
"SVM (kernel=sigmoid, C=0.01, gamma=auto, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.01,auto,3,0.1,0.5888888888888889,0.12472191289246472,0.631547619047619,0.13670274950913022,0.5777777777777778,0.12957670877434002,0.5863137254901961,0.08688645717159167
"SVM (kernel=sigmoid, C=0.01, gamma=scale, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.01,scale,3,0.1,0.5888888888888889,0.12472191289246472,0.631547619047619,0.13670274950913022,0.5777777777777778,0.12957670877434002,0.5863137254901961,0.08688645717159167
"SVM (kernel=sigmoid, C=0.1, gamma=0.1, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.1,0.1,3,0.1,0.5888888888888889,0.12472191289246472,0.631547619047619,0.13670274950913022,0.5777777777777778,0.12957670877434002,0.5863137254901961,0.08688645717159167
"SVM (kernel=sigmoid, C=0.1, gamma=auto, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.1,auto,3,0.1,0.5888888888888889,0.12472191289246472,0.631547619047619,0.13670274950913022,0.5777777777777778,0.12957670877434002,0.5863137254901961,0.08688645717159167
"SVM (kernel=sigmoid, C=1, gamma=0.1, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1.0,0.1,3,0.0,0.5666666666666667,0.06478835438717,0.566025641025641,0.06794871794871794,0.6,0.11331154474650633,0.5776339243831503,0.07152723653436277
"SVM (kernel=sigmoid, C=1, gamma=scale, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1.0,scale,3,1.0,0.5444444444444445,0.12862041003100252,0.5364801864801865,0.1033659585348198,0.6444444444444444,0.19116278371205836,0.5767965367965368,0.1376774747320474
"SVM (kernel=sigmoid, C=0.01, gamma=10, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.01,10,3,0.0,0.5777777777777777,0.1474055462380178,0.6111111111111112,0.20560059566614003,0.5555555555555555,0.09938079899999065,0.5757550739594084,0.13326891751223513
"SVM (kernel=sigmoid, C=0.01, gamma=10, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.01,10,3,0.1,0.5777777777777777,0.1474055462380178,0.6111111111111112,0.20560059566614003,0.5555555555555555,0.09938079899999065,0.5757550739594084,0.13326891751223513
"SVM (kernel=sigmoid, C=1, gamma=10, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1.0,10,3,0.1,0.5777777777777778,0.12957670877434002,0.586111111111111,0.1460382158677213,0.5777777777777778,0.14740554623801777,0.5753658656445035,0.13795085581476188
"SVM (kernel=sigmoid, C=10, gamma=0.1, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,10.0,0.1,3,0.1,0.5666666666666667,0.1547598697464902,0.5590909090909091,0.1698997705935774,0.5999999999999999,0.19372884193514103,0.5749019607843138,0.17318243808985107
"SVM (kernel=sigmoid, C=1, gamma=auto, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1.0,auto,3,0.1,0.5555555555555556,0.04969039949999535,0.5561111111111112,0.050929629494959286,0.6,0.05443310539518171,0.5746228315887759,0.03503322106804224
"SVM (kernel=sigmoid, C=10, gamma=scale, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,10.0,scale,3,0.0,0.5666666666666667,0.1077262190536962,0.5722222222222222,0.11600340565456166,0.5777777777777777,0.08314794192830981,0.5739250085999312,0.09727512308109036
"SVM (kernel=sigmoid, C=1, gamma=scale, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1.0,scale,3,0.0,0.5666666666666667,0.08888888888888888,0.5761904761904763,0.10084050904297517,0.5777777777777777,0.08314794192830981,0.5726190476190476,0.07524629919775407
"SVM (kernel=sigmoid, C=1, gamma=auto, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1.0,auto,3,1.0,0.5333333333333333,0.09026709338484402,0.522960372960373,0.06506545308043384,0.6444444444444444,0.19116278371205836,0.5678787878787879,0.1170120821306699
"SVM (kernel=sigmoid, C=1000, gamma=0.01, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1000.0,0.01,3,1.0,0.6,0.08888888888888888,0.6083333333333333,0.097182531580755,0.5333333333333332,0.12957670877434,0.5662745098039216,0.11563242349165247
"SVM (kernel=sigmoid, C=1, gamma=10, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1.0,10,3,0.0,0.5666666666666667,0.17708197167232476,0.5909090909090909,0.21482262527624624,0.5555555555555556,0.15713484026367724,0.5655263157894737,0.17475824218987898
"SVM (kernel=rbf, C=0.1, gamma=auto, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",rbf,0.1,auto,3,0.0,0.6111111111111112,0.03513641844631531,0.6607575757575757,0.08250052174473974,0.5111111111111111,0.0888888888888889,0.565266106442577,0.027609443731112945
"SVM (kernel=rbf, C=0.01, gamma=auto, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",rbf,0.01,auto,3,0.0,0.6111111111111112,0.03513641844631531,0.6607575757575757,0.08250052174473974,0.5111111111111111,0.0888888888888889,0.565266106442577,0.027609443731112945
"SVM (kernel=sigmoid, C=0.01, gamma=scale, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.01,scale,3,1.0,0.5666666666666667,0.1077262190536962,0.6051190476190477,0.1279169851975914,0.5777777777777777,0.1777777777777778,0.5643809523809524,0.09330922915177231
"SVM (kernel=sigmoid, C=0.1, gamma=scale, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.1,scale,3,1.0,0.5666666666666667,0.1077262190536962,0.6051190476190477,0.1279169851975914,0.5777777777777777,0.1777777777777778,0.5643809523809524,0.09330922915177231
"SVM (kernel=sigmoid, C=10, gamma=auto, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,10.0,auto,3,0.1,0.5444444444444445,0.1077262190536962,0.5535353535353535,0.10978780397588225,0.5777777777777777,0.08314794192830981,0.5616433239962653,0.08707055916472509
"SVM (kernel=poly, C=1000, gamma=10, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,10,2,1.0,0.5888888888888888,0.10304020550550781,0.5687912087912088,0.0946091943195837,0.5777777777777777,0.257240820062005,0.5556772175193228,0.18009307623853288
"SVM (kernel=poly, C=1000, gamma=1, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,1,2,0.1,0.5888888888888888,0.10304020550550781,0.5687912087912088,0.0946091943195837,0.5777777777777777,0.257240820062005,0.5556772175193228,0.18009307623853288
"SVM (kernel=poly, C=100, gamma=1, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,1,2,0.1,0.5888888888888888,0.10304020550550781,0.5687912087912088,0.0946091943195837,0.5777777777777777,0.257240820062005,0.5556772175193228,0.18009307623853288
"SVM (kernel=poly, C=10, gamma=10, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,10,2,1.0,0.5888888888888888,0.10304020550550781,0.5687912087912088,0.0946091943195837,0.5777777777777777,0.257240820062005,0.5556772175193228,0.18009307623853288
"SVM (kernel=poly, C=1, gamma=10, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,10,2,1.0,0.5888888888888888,0.10304020550550781,0.5687912087912088,0.0946091943195837,0.5777777777777777,0.257240820062005,0.5556772175193228,0.18009307623853288
"SVM (kernel=poly, C=100, gamma=10, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,10,2,1.0,0.5888888888888888,0.10304020550550781,0.5687912087912088,0.0946091943195837,0.5777777777777777,0.257240820062005,0.5556772175193228,0.18009307623853288
"SVM (kernel=sigmoid, C=0.1, gamma=1, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.1,1,3,1.0,0.48888888888888893,0.054433105395181765,0.4867399267399268,0.04420831151629814,0.6666666666666667,0.1721325931647741,0.5553030303030303,0.09647125684685821
